name,id,branch,tank,tank_name,Camera Position,predict
B00172_tank2_0.jpg,520004020275,สาขา อิสระภาพ-11(สี่แยกบ้านแขก),ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B00717_tank1_0.jpg,520004020471,สาขา นครพนม,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B00717_tank1_1.jpg,520004020471,สาขา นครพนม,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B00831_tank1_0.jpg,520004020514,สาขา สายไหม,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B00831_tank1_1.jpg,520004020514,สาขา สายไหม,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B00831_tank1_2.jpg,520004020514,สาขา สายไหม,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B00831_tank1_3.jpg,520004020514,สาขา สายไหม,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ไม่ถูกต้อง
B01230_tank1_0.jpg,520004020661,สาขา สันติสุข,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B01230_tank1_1.jpg,520004020661,สาขา สันติสุข,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B01230_tank1_2.jpg,520004020661,สาขา สันติสุข,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B01230_tank1_3.jpg,520004020661,สาขา สันติสุข,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B01230_tank2_0.jpg,520004020661,สาขา สันติสุข,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B01230_tank2_1.jpg,520004020661,สาขา สันติสุข,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B01230_tank2_2.jpg,520004020661,สาขา สันติสุข,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B01230_tank2_3.jpg,520004020661,สาขา สันติสุข,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B01265_tank1_0.jpg,520004020674,สาขา ตลาดชัยพร,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B01265_tank1_1.jpg,520004020674,สาขา ตลาดชัยพร,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ไม่ถูกต้อง
B01265_tank2_0.jpg,520004020674,สาขา ตลาดชัยพร,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ไม่ถูกต้อง
B01265_tank2_1.jpg,520004020674,สาขา ตลาดชัยพร,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B01686_tank1_0.jpg,520004020797,สาขา บ้านพักตำรวจส่วนกลาง ลาดยาว,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B01686_tank1_1.jpg,520004020797,สาขา บ้านพักตำรวจส่วนกลาง ลาดยาว,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B01713_tank1_0.jpg,520004020803,สาขา ท้องศาลา,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B01713_tank1_1.jpg,520004020803,สาขา ท้องศาลา,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B01713_tank2_0.jpg,520004020803,สาขา ท้องศาลา,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B01713_tank2_0.jpg,520004020803,สาขา ท้องศาลา,ถังน้ำใช้,NO.2 ถังน้ำใช้ ,+,ถูกต้อง
B02187_tank1_0.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B02187_tank1_1.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B02187_tank1_2.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B02187_tank1_3.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B02187_tank2_0.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B02187_tank2_1.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B02187_tank2_2.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B02187_tank2_0.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำใช้,NO.2 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B02187_tank2_1.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำใช้,NO.2 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B02187_tank2_2.jpg,520004020915,สาขา เชิงมนต์,ถังน้ำใช้,NO.2 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B02455_tank1_0.jpg,520004020998,สาขา โรงพยาบาลหนองคาย,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B02455_tank1_1.jpg,520004020998,สาขา โรงพยาบาลหนองคาย,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B02455_tank2_0.jpg,520004020998,สาขา โรงพยาบาลหนองคาย,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B02455_tank2_1.jpg,520004020998,สาขา โรงพยาบาลหนองคาย,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B02517_tank1_0.jpg,520004021021,สาขา ราณีเพลส,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B02517_tank1_1.jpg,520004021021,สาขา ราณีเพลส,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B03476_tank1_0.jpg,520004021329,สาขา สายไหม ซ.6,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B03476_tank1_1.jpg,520004021329,สาขา สายไหม ซ.6,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B03476_tank1_2.jpg,520004021329,สาขา สายไหม ซ.6,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B03476_tank1_3.jpg,520004021329,สาขา สายไหม ซ.6,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B03476_tank2_0.jpg,520004021329,สาขา สายไหม ซ.6,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B03476_tank2_1.jpg,520004021329,สาขา สายไหม ซ.6,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B03476_tank2_2.jpg,520004021329,สาขา สายไหม ซ.6,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B03476_tank2_3.jpg,520004021329,สาขา สายไหม ซ.6,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04010_tank1_0.jpg,520004021537,สาขา ปตท.เด่นห้า,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B04010_tank2_0.jpg,520004021537,สาขา ปตท.เด่นห้า,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B04282_tank1_0.jpg,520004021617,สาขา สามแยกบ่อนไก่,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B04392_tank1_0.jpg,520004021669,สาขา ปตท.เลี่ยงเมืองนครพนม,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B04392_tank1_1.jpg,520004021669,สาขา ปตท.เลี่ยงเมืองนครพนม,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04392_tank2_0.jpg,520004021669,สาขา ปตท.เลี่ยงเมืองนครพนม,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04392_tank2_1.jpg,520004021669,สาขา ปตท.เลี่ยงเมืองนครพนม,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ไม่ถูกต้อง
B04452_tank1_0.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04452_tank1_1.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ไม่ถูกต้อง
B04452_tank1_2.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B04452_tank1_3.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04452_tank1_4.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B04452_tank2_0.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04452_tank2_1.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B04452_tank2_2.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ไม่ถูกต้อง
B04452_tank2_3.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04452_tank2_4.jpg,520004021696,สาขา บางกระดี่ 15,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04571_tank1_0.jpg,520004021763,สาขา หมู่บ้านสวัสดิการ กทม.,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04571_tank1_1.jpg,520004021763,สาขา หมู่บ้านสวัสดิการ กทม.,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04571_tank1_2.jpg,520004021763,สาขา หมู่บ้านสวัสดิการ กทม.,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04571_tank1_3.jpg,520004021763,สาขา หมู่บ้านสวัสดิการ กทม.,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04571_tank2_0.jpg,520004021763,สาขา หมู่บ้านสวัสดิการ กทม.,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B04571_tank2_1.jpg,520004021763,สาขา หมู่บ้านสวัสดิการ กทม.,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04571_tank2_2.jpg,520004021763,สาขา หมู่บ้านสวัสดิการ กทม.,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04571_tank2_3.jpg,520004021763,สาขา หมู่บ้านสวัสดิการ กทม.,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04571_tank2_4.jpg,520004021763,สาขา หมู่บ้านสวัสดิการ กทม.,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04674_tank1_0.jpg,520004021810,สาขา เจริญกรุง 70,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04677_tank1_0.jpg,520004021812,สาขา พหลโยธิน 33,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04677_tank1_1.jpg,520004021812,สาขา พหลโยธิน 33,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ไม่ถูกต้อง
B05747_tank1_0.jpg,520004022274,สาขา รพ.เชียงราย 2,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B06102_tank1_0.jpg,520004022411,สาขา รพ.พะเยา 2,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B06102_tank1_1.jpg,520004022411,สาขา รพ.พะเยา 2,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B06102_tank1_2.jpg,520004022411,สาขา รพ.พะเยา 2,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B06102_tank2_0.jpg,520004022411,สาขา รพ.พะเยา 2,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B06102_tank2_1.jpg,520004022411,สาขา รพ.พะเยา 2,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B06102_tank2_2.jpg,520004022411,สาขา รพ.พะเยา 2,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B07018_tank1_0.jpg,520004022831,สาขา ตลาดวังสะพุง,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B07018_tank1_1.jpg,520004022831,สาขา ตลาดวังสะพุง,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B07168_tank1_0.jpg,520004022897,สาขา โรงพยาบาลเชียงราย,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B07168_tank2_0.jpg,520004022897,สาขา โรงพยาบาลเชียงราย,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B07337_tank1_0.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B07337_tank1_1.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B07337_tank1_2.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B07337_tank1_3.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B07337_tank2_0.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_1.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_2.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B07337_tank2_3.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank1_0.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำดื่ม,NO.2 ถังน้ำดื่ม ,+,ถูกต้อง
B07337_tank1_1.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำดื่ม,NO.2 ถังน้ำดื่ม ,+,ถูกต้อง
B07337_tank1_2.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำดื่ม,NO.2 ถังน้ำดื่ม ,+,ถูกต้อง
B07337_tank1_3.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำดื่ม,NO.2 ถังน้ำดื่ม ,+,ถูกต้อง
B07337_tank2_0.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.2 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_1.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.2 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_2.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.2 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_3.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.2 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_0.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.3 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_1.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.3 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_2.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.3 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_3.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.3 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_0.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.4 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_1.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.4 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_2.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.4 ถังน้ำใช้ ,+,ถูกต้อง
B07337_tank2_3.jpg,520004022980,สาขา ถนนเลียบสันติสุข,ถังน้ำใช้,NO.4 ถังน้ำใช้ ,+,ถูกต้อง
B07519_tank1_0.jpg,520004023029,สาขา เคหะบางพลี ซอย C3,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B07519_tank1_1.jpg,520004023029,สาขา เคหะบางพลี ซอย C3,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B07519_tank2_0.jpg,520004023029,สาขา เคหะบางพลี ซอย C3,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,-,มุมกล้องไม่ถูกต้อง
B07519_tank2_1.jpg,520004023029,สาขา เคหะบางพลี ซอย C3,ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B07682_tank1_0.jpg,520004023090,สาขา ราชภัฎสุราษฎร์ (วิทยาเขตสมุย),ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B07927_tank1_0.jpg,520004023185,สาขา ลาดปลาเค้า 25,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B07927_tank1_1.jpg,520004023185,สาขา ลาดปลาเค้า 25,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B08295_tank1_0.jpg,520004023367,สาขา เมืองใหม่บางพลี โครงการ 2,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B08295_tank1_1.jpg,520004023367,สาขา เมืองใหม่บางพลี โครงการ 2,ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B08352_tank1_0.jpg,520004023383,สาขา พหลโยธิน 35 (กลางซอย ),ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B08352_tank1_1.jpg,520004023383,สาขา พหลโยธิน 35 (กลางซอย ),ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ไม่ถูกต้อง
